date,sales,qty,product,category,region,profit
2023-05-20,4947.17,1,Cadeira Gamer,Home Office,Norte,781.09
2023-05-20,2839.39,1,Cadeira Gamer,Home Office,Sudeste,511.92
2023-05-20,1329.05,3,Teclado Mecânico,Acessórios,Centro-Oeste,375.2
2023-05-20,1746.79,4,Webcam HD,Eletrônicos,Norte,336.07
2023-05-20,5731.38,3,Headset Pro,Eletrônicos,Norte,638.07
2023-05-20,10718.86,3,Mouse Wireless,Acessórios,Centro-Oeste,1094.3
2023-05-20,12521.11,3,Smart Monitor 27,Eletrônicos,Sudeste,3888.82
2023-05-20,126.04,1,Mesa Escritório,Home Office,Sul,37.95
2023-05-20,608.03,1,Smart Monitor 27,Eletrônicos,Sudeste,68.2
2023-05-20,15423.69,4,Headset Pro,Eletrônicos,Centro-Oeste,3793.12
2023-05-20,2653.26,1,Notebook Pro X,Eletrônicos,Nordeste,497.62
2023-05-20,10552.96,4,Cadeira Gamer,Home Office,Centro-Oeste,1425.51
2023-05-21,9420.96,3,Mouse Wireless,Acessórios,Sul,2690.28
2023-05-21,10038.51,3,Smart Monitor 27,Eletrônicos,Nordeste,1874.6
2023-05-21,7549.78,2,Mouse Wireless,Acessórios,Nordeste,2469.21
2023-05-21,9199.55,3,Teclado Mecânico,Acessórios,Centro-Oeste,1916.18
2023-05-21,8913.45,2,Notebook Pro X,Eletrônicos,Centro-Oeste,2181.14
2023-05-21,7631.02,2,Teclado Mecânico,Acessórios,Sudeste,1348.6
2023-05-21,3610.35,1,Webcam HD,Eletrônicos,Sudeste,605.58
2023-05-21,11934.7,4,Teclado Mecânico,Acessórios,Centro-Oeste,1746.56
2023-05-21,1153.07,1,Smart Monitor 27,Eletrônicos,Sudeste,237.78
2023-05-22,15016.77,4,Cadeira Gamer,Home Office,Sul,3596.24
2023-05-22,7022.33,2,Teclado Mecânico,Acessórios,Sul,1374.27
2023-05-22,4617.61,2,Mouse Wireless,Acessórios,Norte,1568.25
2023-05-22,1432.54,1,Mouse Wireless,Acessórios,Sul,391.21
2023-05-22,9660.4,3,Webcam HD,Eletrônicos,Sudeste,2773.1
2023-05-22,1690.11,1,Notebook Pro X,Eletrônicos,Sudeste,282.89
2023-05-22,9477.05,4,Smart Monitor 27,Eletrônicos,Sudeste,1607.44
2023-05-22,9050.96,3,Mouse Wireless,Acessórios,Nordeste,1503.9
2023-05-22,11718.82,3,Headset Pro,Eletrônicos,Norte,3579.07
2023-05-22,15312.69,4,Headset Pro,Eletrônicos,Centro-Oeste,2249.9
2023-05-22,15563.79,4,Cadeira Gamer,Home Office,Sul,4466.18
2023-05-22,2218.5,1,Webcam HD,Eletrônicos,Sul,239.13
2023-05-22,4180.86,3,Teclado Mecânico,Acessórios,Nordeste,852.1
2023-05-22,5170.57,4,Mesa Escritório,Home Office,Sul,1237.5
2023-05-23,6735.1,2,Smart Monitor 27,Eletrônicos,Sudeste,1217.42
2023-05-23,4340.88,4,Notebook Pro X,Eletrônicos,Sudeste,992.11
2023-05-23,13544.13,3,Notebook Pro X,Eletrônicos,Norte,4727.43
2023-05-23,1124.41,2,Headset Pro,Eletrônicos,Sudeste,322.71
2023-05-23,2925.84,1,Mesa Escritório,Home Office,Centro-Oeste,341.78
2023-05-23,16602.38,4,Teclado Mecânico,Acessórios,Norte,5408.61
2023-05-23,3766.1,1,Notebook Pro X,Eletrônicos,Sul,1136.11
2023-05-23,256.04,2,Mouse Wireless,Acessórios,Sul,55.42
2023-05-23,893.16,3,Smart Monitor 27,Eletrônicos,Sudeste,181.13
2023-05-23,4809.68,1,Notebook Pro X,Eletrônicos,Nordeste,1553.18
2023-05-23,3940.32,1,Webcam HD,Eletrônicos,Centro-Oeste,951.76
2023-05-23,1479.27,3,Webcam HD,Eletrônicos,Nordeste,263.38
2023-05-24,368.07,2,Mesa Escritório,Home Office,Nordeste,121.15
2023-05-24,3835.28,1,Teclado Mecânico,Acessórios,Sul,420.86
2023-05-24,7821.05,3,Webcam HD,Eletrônicos,Sul,792.56
2023-05-24,9481.83,3,Smart Monitor 27,Eletrônicos,Norte,2997.28
2023-05-24,4027.82,2,Mesa Escritório,Home Office,Nordeste,472.59
2023-05-24,3807.98,1,Notebook Pro X,Eletrônicos,Norte,801.86
2023-05-24,1556.67,2,Cadeira Gamer,Home Office,Sul,380.93
2023-05-24,12098.3,4,Smart Monitor 27,Eletrônicos,Nordeste,4017.19
2023-05-24,3840.56,2,Notebook Pro X,Eletrônicos,Sul,977.93
2023-05-24,3411.05,3,Mouse Wireless,Acessórios,Nordeste,1190.14
2023-05-25,17276.49,4,Mesa Escritório,Home Office,Nordeste,3719.48
2023-05-25,6012.95,2,Mesa Escritório,Home Office,Centro-Oeste,681.49
2023-05-25,12542.63,3,Notebook Pro X,Eletrônicos,Centro-Oeste,2390.72
2023-05-25,3856.6,2,Teclado Mecânico,Acessórios,Nordeste,1293.59
2023-05-25,3195.05,1,Cadeira Gamer,Home Office,Sudeste,362.95
2023-05-25,10547.9,3,Cadeira Gamer,Home Office,Centro-Oeste,2765.23
2023-05-26,1730.82,2,Cadeira Gamer,Home Office,Nordeste,448.26
2023-05-26,8511.02,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,1285.52
2023-05-26,4660.69,2,Teclado Mecânico,Acessórios,Nordeste,1244.12
2023-05-26,4748.85,1,Headset Pro,Eletrônicos,Norte,546.84
2023-05-26,7835.21,2,Notebook Pro X,Eletrônicos,Centro-Oeste,1977.8
2023-05-26,6967.61,3,Notebook Pro X,Eletrônicos,Sul,1489.1
2023-05-26,19234.03,4,Webcam HD,Eletrônicos,Centro-Oeste,4500.45
2023-05-26,19089.29,4,Smart Monitor 27,Eletrônicos,Sudeste,6116.28
2023-05-26,5811.55,2,Cadeira Gamer,Home Office,Norte,983.62
2023-05-26,1939.73,4,Headset Pro,Eletrônicos,Norte,553.1
2023-05-26,7356.52,4,Mesa Escritório,Home Office,Sudeste,831.27
2023-05-26,1703.94,4,Mesa Escritório,Home Office,Sul,268.71
2023-05-26,3073.55,1,Mouse Wireless,Acessórios,Sudeste,984.28
2023-05-26,13937.32,4,Headset Pro,Eletrônicos,Centro-Oeste,3473.1
2023-05-27,7758.65,4,Teclado Mecânico,Acessórios,Nordeste,2327.74
2023-05-27,16131.75,4,Webcam HD,Eletrônicos,Nordeste,5634.97
2023-05-27,4638.05,4,Cadeira Gamer,Home Office,Norte,1265.27
2023-05-27,14608.72,3,Headset Pro,Eletrônicos,Nordeste,3159.17
2023-05-27,11705.9,3,Cadeira Gamer,Home Office,Centro-Oeste,1544.99
2023-05-27,1713.52,4,Smart Monitor 27,Eletrônicos,Sudeste,589.17
2023-05-27,3379.61,1,Notebook Pro X,Eletrônicos,Sul,1091.52
2023-05-27,517.01,1,Webcam HD,Eletrônicos,Nordeste,101.54
2023-05-27,4278.94,2,Headset Pro,Eletrônicos,Centro-Oeste,607.74
2023-05-27,7195.88,3,Smart Monitor 27,Eletrônicos,Centro-Oeste,1202.72
2023-05-27,933.25,2,Smart Monitor 27,Eletrônicos,Sul,195.62
2023-05-27,19472.31,4,Teclado Mecânico,Acessórios,Nordeste,5643.52
2023-05-28,9018.91,4,Notebook Pro X,Eletrônicos,Nordeste,1529.54
2023-05-28,4462.55,4,Headset Pro,Eletrônicos,Centro-Oeste,1149.75
2023-05-28,1239.28,1,Mesa Escritório,Home Office,Sudeste,164.11
2023-05-28,5674.26,3,Mesa Escritório,Home Office,Sudeste,1069.17
2023-05-28,406.57,1,Mouse Wireless,Acessórios,Sudeste,62.05
2023-05-28,9002.73,2,Mesa Escritório,Home Office,Norte,2648.61
2023-05-28,8673.66,2,Headset Pro,Eletrônicos,Norte,1203.31
2023-05-28,1749.17,3,Mesa Escritório,Home Office,Sul,537.57
2023-05-28,8582.1,3,Headset Pro,Eletrônicos,Centro-Oeste,2582.79
2023-05-28,2444.63,1,Smart Monitor 27,Eletrônicos,Nordeste,721.51
2023-05-28,3223.94,4,Cadeira Gamer,Home Office,Nordeste,825.33
2023-05-28,3815.17,4,Smart Monitor 27,Eletrônicos,Sul,1216.47
2023-05-29,14768.25,3,Notebook Pro X,Eletrônicos,Sudeste,2937.8
2023-05-29,1137.59,3,Notebook Pro X,Eletrônicos,Sudeste,232.81
2023-05-29,1034.56,1,Cadeira Gamer,Home Office,Nordeste,193.22
2023-05-29,6738.68,2,Webcam HD,Eletrônicos,Nordeste,1982.94
2023-05-29,3228.92,3,Teclado Mecânico,Acessórios,Centro-Oeste,359.19
2023-05-30,8569.56,3,Teclado Mecânico,Acessórios,Sul,2496.23
2023-05-30,7680.76,4,Mesa Escritório,Home Office,Sul,1142.83
2023-05-30,4814.5,2,Notebook Pro X,Eletrônicos,Sudeste,1271.09
2023-05-30,9870.34,4,Webcam HD,Eletrônicos,Norte,3055.44
2023-05-30,2020.07,3,Teclado Mecânico,Acessórios,Nordeste,605.88
2023-05-30,6833.37,4,Headset Pro,Eletrônicos,Nordeste,1458.91
2023-05-30,2617.87,1,Teclado Mecânico,Acessórios,Centro-Oeste,852.97
2023-05-30,4762.08,1,Mouse Wireless,Acessórios,Sudeste,685.13
2023-05-30,11122.73,3,Mesa Escritório,Home Office,Centro-Oeste,2538.48
2023-05-30,6518.5,2,Smart Monitor 27,Eletrônicos,Nordeste,1026.38
2023-05-30,14005.14,3,Mesa Escritório,Home Office,Centro-Oeste,3997.08
2023-05-31,8691.9,3,Headset Pro,Eletrônicos,Sul,1271.78
2023-05-31,8571.76,2,Cadeira Gamer,Home Office,Norte,1908.86
2023-05-31,8291.97,2,Mesa Escritório,Home Office,Norte,1421.47
2023-05-31,2925.41,1,Notebook Pro X,Eletrônicos,Sudeste,701.2
2023-05-31,1601.41,2,Smart Monitor 27,Eletrônicos,Sul,310.09
2023-05-31,14101.76,3,Headset Pro,Eletrônicos,Sudeste,4561.87
2023-05-31,11312.98,4,Mesa Escritório,Home Office,Nordeste,3521.51
2023-05-31,5263.44,3,Mesa Escritório,Home Office,Sudeste,1827.1
2023-05-31,3541.41,3,Webcam HD,Eletrônicos,Nordeste,547.33
2023-05-31,5315.14,2,Cadeira Gamer,Home Office,Centro-Oeste,1314.08
2023-06-01,3155.04,1,Headset Pro,Eletrônicos,Nordeste,788.98
2023-06-01,3173.91,1,Teclado Mecânico,Acessórios,Sul,912.71
2023-06-01,2800.63,2,Smart Monitor 27,Eletrônicos,Norte,668.19
2023-06-01,559.5,1,Headset Pro,Eletrônicos,Sul,123.95
2023-06-01,9495.33,2,Webcam HD,Eletrônicos,Nordeste,3192.01
2023-06-01,4467.8,4,Cadeira Gamer,Home Office,Norte,712.78
2023-06-01,8972.23,3,Notebook Pro X,Eletrônicos,Sudeste,911.66
2023-06-01,15307.28,4,Mesa Escritório,Home Office,Sul,2121.94
2023-06-02,4413.86,2,Teclado Mecânico,Acessórios,Norte,1100.05
2023-06-02,14047.03,3,Headset Pro,Eletrônicos,Sudeste,2724.44
2023-06-02,8310.02,2,Notebook Pro X,Eletrônicos,Sudeste,1185.65
2023-06-02,3838.18,1,Mesa Escritório,Home Office,Norte,427.43
2023-06-02,2601.85,1,Mouse Wireless,Acessórios,Norte,660.3
2023-06-02,2394.82,1,Notebook Pro X,Eletrônicos,Centro-Oeste,702.61
2023-06-03,9506.94,3,Teclado Mecânico,Acessórios,Centro-Oeste,1612.54
2023-06-03,2247.08,1,Mouse Wireless,Acessórios,Norte,696.13
2023-06-03,4000.44,1,Mesa Escritório,Home Office,Sul,1153.86
2023-06-03,5054.58,4,Headset Pro,Eletrônicos,Nordeste,568.15
2023-06-03,3889.57,1,Headset Pro,Eletrônicos,Centro-Oeste,1278.66
2023-06-03,5908.58,4,Notebook Pro X,Eletrônicos,Sul,847.14
2023-06-03,3092.78,1,Mouse Wireless,Acessórios,Centro-Oeste,463.79
2023-06-03,11336.31,3,Mesa Escritório,Home Office,Norte,1489.27
2023-06-03,1132.83,1,Webcam HD,Eletrônicos,Centro-Oeste,270.88
2023-06-04,4191.82,1,Webcam HD,Eletrônicos,Centro-Oeste,1391.01
2023-06-04,848.42,2,Headset Pro,Eletrônicos,Sudeste,88.9
2023-06-04,8849.8,4,Notebook Pro X,Eletrônicos,Sudeste,1078.68
2023-06-04,1248.69,1,Mesa Escritório,Home Office,Norte,232.59
2023-06-04,1727.81,1,Teclado Mecânico,Acessórios,Sudeste,299.68
2023-06-04,18690.82,4,Webcam HD,Eletrônicos,Norte,3109.67
2023-06-04,3301.58,1,Webcam HD,Eletrônicos,Centro-Oeste,488.89
2023-06-04,17022.94,4,Mouse Wireless,Acessórios,Centro-Oeste,5733.16
2023-06-04,7743.06,3,Headset Pro,Eletrônicos,Sul,1452.62
2023-06-05,5294.62,3,Teclado Mecânico,Acessórios,Norte,1132.55
2023-06-05,7217.29,2,Teclado Mecânico,Acessórios,Sul,1996.02
2023-06-05,6703.98,3,Teclado Mecânico,Acessórios,Nordeste,2001.94
2023-06-05,7063.45,4,Mouse Wireless,Acessórios,Centro-Oeste,845.74
2023-06-05,12788.15,3,Mesa Escritório,Home Office,Nordeste,1563.32
2023-06-06,4683.87,1,Cadeira Gamer,Home Office,Norte,685.87
2023-06-06,9275.15,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,1387.77
2023-06-06,1657.7,3,Mouse Wireless,Acessórios,Nordeste,233.23
2023-06-06,5749.82,4,Mesa Escritório,Home Office,Sul,1065.77
2023-06-06,2288.9,1,Cadeira Gamer,Home Office,Sul,515.87
2023-06-06,249.26,2,Smart Monitor 27,Eletrônicos,Nordeste,28.67
2023-06-06,3780.77,1,Headset Pro,Eletrônicos,Sul,1090.63
2023-06-06,1936.49,2,Headset Pro,Eletrônicos,Norte,336.11
2023-06-06,11428.61,3,Teclado Mecânico,Acessórios,Norte,1301.73
2023-06-06,7097.15,3,Headset Pro,Eletrônicos,Centro-Oeste,2244.41
2023-06-06,8459.47,4,Webcam HD,Eletrônicos,Sudeste,1696.98
2023-06-06,5544.5,3,Mesa Escritório,Home Office,Sul,1604.39
2023-06-07,4693.2,3,Webcam HD,Eletrônicos,Nordeste,594.93
2023-06-07,2067.98,2,Mesa Escritório,Home Office,Norte,302.25
2023-06-07,6117.21,2,Mouse Wireless,Acessórios,Sul,1931.72
2023-06-07,2749.87,4,Mouse Wireless,Acessórios,Norte,780.22
2023-06-07,672.93,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,182.05
2023-06-07,3139.43,2,Webcam HD,Eletrônicos,Norte,781.78
2023-06-07,6395.93,2,Webcam HD,Eletrônicos,Norte,1572.77
2023-06-07,5557.62,2,Webcam HD,Eletrônicos,Sul,1809.58
2023-06-08,11795.78,4,Headset Pro,Eletrônicos,Norte,1491.73
2023-06-08,8629.1,3,Webcam HD,Eletrônicos,Sudeste,2280.3
2023-06-08,6339.6,3,Notebook Pro X,Eletrônicos,Sul,1522.42
2023-06-08,611.9,4,Notebook Pro X,Eletrônicos,Sul,187.63
2023-06-08,3921.94,1,Notebook Pro X,Eletrônicos,Nordeste,489.0
2023-06-08,2373.51,1,Teclado Mecânico,Acessórios,Norte,307.79
2023-06-08,2966.88,1,Mesa Escritório,Home Office,Norte,464.52
2023-06-08,9044.26,3,Teclado Mecânico,Acessórios,Sudeste,2575.05
2023-06-08,12492.1,4,Notebook Pro X,Eletrônicos,Centro-Oeste,3945.84
2023-06-08,2423.99,4,Notebook Pro X,Eletrônicos,Nordeste,346.95
2023-06-08,11297.96,3,Teclado Mecânico,Acessórios,Sul,2715.06
2023-06-09,19677.92,4,Teclado Mecânico,Acessórios,Nordeste,3245.24
2023-06-09,11796.15,3,Mesa Escritório,Home Office,Centro-Oeste,1887.59
2023-06-09,693.43,2,Teclado Mecânico,Acessórios,Sudeste,78.49
2023-06-09,10662.3,4,Smart Monitor 27,Eletrônicos,Sudeste,1648.02
2023-06-09,3108.45,1,Smart Monitor 27,Eletrônicos,Nordeste,507.34
2023-06-09,10424.81,3,Webcam HD,Eletrônicos,Nordeste,3382.18
2023-06-09,12364.23,3,Mouse Wireless,Acessórios,Sudeste,2711.94
2023-06-09,3990.25,1,Headset Pro,Eletrônicos,Norte,556.94
2023-06-09,1708.08,1,Headset Pro,Eletrônicos,Sudeste,260.08
2023-06-09,4189.5,1,Smart Monitor 27,Eletrônicos,Sul,794.26
2023-06-10,3552.21,3,Cadeira Gamer,Home Office,Sudeste,693.56
2023-06-10,2924.71,1,Mouse Wireless,Acessórios,Sudeste,849.54
2023-06-10,2349.71,1,Mesa Escritório,Home Office,Norte,413.13
2023-06-10,546.32,3,Mesa Escritório,Home Office,Nordeste,147.4
2023-06-10,6901.89,2,Mouse Wireless,Acessórios,Centro-Oeste,1607.4
2023-06-10,9383.67,2,Teclado Mecânico,Acessórios,Centro-Oeste,1669.83
2023-06-10,1779.94,2,Headset Pro,Eletrônicos,Sudeste,470.09
2023-06-10,3454.68,2,Teclado Mecânico,Acessórios,Sudeste,1147.04
2023-06-10,870.81,2,Mesa Escritório,Home Office,Nordeste,178.01
2023-06-10,7830.82,3,Smart Monitor 27,Eletrônicos,Sul,2297.51
2023-06-11,3276.36,1,Webcam HD,Eletrônicos,Norte,517.24
2023-06-11,6227.15,3,Smart Monitor 27,Eletrônicos,Nordeste,1920.52
2023-06-11,6665.18,4,Notebook Pro X,Eletrônicos,Centro-Oeste,1396.65
2023-06-11,4053.44,3,Mesa Escritório,Home Office,Norte,512.63
2023-06-11,15100.56,4,Teclado Mecânico,Acessórios,Centro-Oeste,3517.15
2023-06-11,13299.93,4,Cadeira Gamer,Home Office,Nordeste,1563.1
2023-06-11,4533.68,3,Mouse Wireless,Acessórios,Sudeste,1083.92
2023-06-12,1178.43,1,Smart Monitor 27,Eletrônicos,Sudeste,270.53
2023-06-12,5659.0,2,Cadeira Gamer,Home Office,Sul,893.25
2023-06-12,19386.02,4,Mesa Escritório,Home Office,Sudeste,3210.05
2023-06-12,3540.56,3,Webcam HD,Eletrônicos,Nordeste,1138.45
2023-06-12,9506.42,4,Headset Pro,Eletrônicos,Centro-Oeste,1852.84
2023-06-12,3186.12,1,Notebook Pro X,Eletrônicos,Sul,639.78
2023-06-12,3285.29,2,Mesa Escritório,Home Office,Norte,363.89
2023-06-12,2199.44,1,Mouse Wireless,Acessórios,Sudeste,622.17
2023-06-13,139.49,1,Mouse Wireless,Acessórios,Centro-Oeste,46.84
2023-06-13,2213.38,1,Mesa Escritório,Home Office,Sudeste,431.08
2023-06-13,7657.02,3,Notebook Pro X,Eletrônicos,Sul,1596.05
2023-06-13,7415.1,3,Notebook Pro X,Eletrônicos,Sul,1694.53
2023-06-13,4517.76,1,Webcam HD,Eletrônicos,Sudeste,694.84
2023-06-13,1169.68,4,Mesa Escritório,Home Office,Sudeste,196.51
2023-06-13,10778.84,3,Smart Monitor 27,Eletrônicos,Nordeste,2955.27
2023-06-13,6108.78,3,Webcam HD,Eletrônicos,Sudeste,1723.24
2023-06-13,4300.24,1,Teclado Mecânico,Acessórios,Nordeste,1312.03
2023-06-13,14217.32,3,Webcam HD,Eletrônicos,Norte,2844.22
2023-06-13,12539.13,4,Teclado Mecânico,Acessórios,Sudeste,2678.37
2023-06-14,14965.06,3,Headset Pro,Eletrônicos,Sul,2211.58
2023-06-14,6942.85,2,Cadeira Gamer,Home Office,Norte,903.24
2023-06-14,1070.67,1,Headset Pro,Eletrônicos,Sudeste,124.65
2023-06-14,1191.11,1,Notebook Pro X,Eletrônicos,Centro-Oeste,210.59
2023-06-14,18372.06,4,Notebook Pro X,Eletrônicos,Sul,5402.72
2023-06-14,1875.18,2,Cadeira Gamer,Home Office,Nordeste,383.54
2023-06-14,4006.33,1,Smart Monitor 27,Eletrônicos,Sudeste,1126.01
2023-06-14,4052.42,2,Cadeira Gamer,Home Office,Sul,506.8
2023-06-14,356.72,1,Smart Monitor 27,Eletrônicos,Sudeste,49.91
2023-06-14,3595.17,4,Smart Monitor 27,Eletrônicos,Norte,569.67
2023-06-14,12503.22,3,Webcam HD,Eletrônicos,Sudeste,4214.37
2023-06-14,2291.26,3,Teclado Mecânico,Acessórios,Sul,361.72
2023-06-14,5843.29,4,Webcam HD,Eletrônicos,Sudeste,636.82
2023-06-14,696.1,2,Smart Monitor 27,Eletrônicos,Norte,76.47
2023-06-15,6075.56,3,Teclado Mecânico,Acessórios,Norte,651.08
2023-06-15,9478.21,2,Mesa Escritório,Home Office,Sul,2799.9
2023-06-15,4804.56,3,Mesa Escritório,Home Office,Centro-Oeste,528.81
2023-06-15,7536.61,4,Mesa Escritório,Home Office,Sul,1820.5
2023-06-15,5533.15,2,Teclado Mecânico,Acessórios,Norte,934.05
2023-06-16,2239.89,3,Mesa Escritório,Home Office,Sul,511.36
2023-06-16,1043.42,3,Teclado Mecânico,Acessórios,Norte,215.5
2023-06-16,1800.7,2,Webcam HD,Eletrônicos,Sul,279.91
2023-06-16,1207.79,1,Headset Pro,Eletrônicos,Norte,367.56
2023-06-16,540.59,1,Mesa Escritório,Home Office,Sudeste,80.18
2023-06-16,3507.05,2,Notebook Pro X,Eletrônicos,Sul,1114.09
2023-06-16,2941.51,2,Webcam HD,Eletrônicos,Centro-Oeste,538.3
2023-06-16,1054.02,3,Smart Monitor 27,Eletrônicos,Norte,235.19
2023-06-16,3664.89,1,Webcam HD,Eletrônicos,Norte,810.3
2023-06-16,8090.13,3,Webcam HD,Eletrônicos,Centro-Oeste,1135.38
2023-06-16,2244.17,2,Mouse Wireless,Acessórios,Nordeste,390.7
2023-06-16,2562.33,3,Smart Monitor 27,Eletrônicos,Centro-Oeste,351.84
2023-06-17,5607.8,3,Mesa Escritório,Home Office,Sul,1133.41
2023-06-17,3757.38,4,Headset Pro,Eletrônicos,Sul,1152.91
2023-06-17,4040.72,2,Mesa Escritório,Home Office,Centro-Oeste,1108.33
2023-06-17,1307.95,1,Mesa Escritório,Home Office,Norte,449.94
2023-06-17,17767.29,4,Webcam HD,Eletrônicos,Norte,5755.22
2023-06-17,2793.39,4,Teclado Mecânico,Acessórios,Norte,356.95
2023-06-17,2557.21,2,Teclado Mecânico,Acessórios,Sudeste,685.58
2023-06-17,791.43,1,Teclado Mecânico,Acessórios,Norte,187.09
2023-06-17,4090.52,2,Smart Monitor 27,Eletrônicos,Norte,568.91
2023-06-17,5444.49,2,Headset Pro,Eletrônicos,Sul,656.09
2023-06-18,4949.81,1,Teclado Mecânico,Acessórios,Norte,532.13
2023-06-18,865.39,1,Webcam HD,Eletrônicos,Nordeste,300.38
2023-06-18,2785.21,3,Cadeira Gamer,Home Office,Centro-Oeste,523.48
2023-06-18,8793.76,3,Webcam HD,Eletrônicos,Sudeste,2783.45
2023-06-18,14782.07,3,Notebook Pro X,Eletrônicos,Nordeste,4316.38
2023-06-18,6344.5,3,Smart Monitor 27,Eletrônicos,Sul,1312.5
2023-06-18,13441.16,4,Mesa Escritório,Home Office,Sudeste,3026.65
2023-06-18,4349.96,4,Smart Monitor 27,Eletrônicos,Sudeste,1451.18
2023-06-19,732.95,1,Smart Monitor 27,Eletrônicos,Sudeste,91.54
2023-06-19,538.15,3,Cadeira Gamer,Home Office,Sul,163.92
2023-06-19,7222.97,3,Teclado Mecânico,Acessórios,Norte,1611.14
2023-06-19,6163.72,4,Teclado Mecânico,Acessórios,Centro-Oeste,940.46
2023-06-19,7956.34,2,Cadeira Gamer,Home Office,Nordeste,1994.0
2023-06-19,2415.71,4,Notebook Pro X,Eletrônicos,Norte,317.64
2023-06-19,2228.12,4,Notebook Pro X,Eletrônicos,Nordeste,759.69
2023-06-19,5067.64,3,Webcam HD,Eletrônicos,Nordeste,1363.81
2023-06-19,4725.25,1,Webcam HD,Eletrônicos,Norte,1377.21
2023-06-19,5838.52,2,Webcam HD,Eletrônicos,Norte,1210.12
2023-06-19,1605.27,2,Smart Monitor 27,Eletrônicos,Norte,167.91
2023-06-19,6985.07,2,Headset Pro,Eletrônicos,Sudeste,1105.97
2023-06-20,3295.95,1,Notebook Pro X,Eletrônicos,Centro-Oeste,536.48
2023-06-20,1483.54,2,Teclado Mecânico,Acessórios,Centro-Oeste,373.11
2023-06-20,14147.11,4,Smart Monitor 27,Eletrônicos,Nordeste,1815.93
2023-06-20,7089.85,4,Mesa Escritório,Home Office,Sul,1557.16
2023-06-20,4231.47,2,Notebook Pro X,Eletrônicos,Sul,556.85
2023-06-20,334.09,2,Smart Monitor 27,Eletrônicos,Norte,40.22
2023-06-20,8451.75,2,Notebook Pro X,Eletrônicos,Sudeste,1865.12
2023-06-20,4378.7,2,Mesa Escritório,Home Office,Norte,1037.91
2023-06-20,10054.94,4,Teclado Mecânico,Acessórios,Sudeste,2597.72
2023-06-20,4829.98,1,Headset Pro,Eletrônicos,Nordeste,543.88
2023-06-20,12003.53,4,Mouse Wireless,Acessórios,Norte,1698.2
2023-06-20,7654.09,3,Cadeira Gamer,Home Office,Sul,898.2
2023-06-21,1449.36,2,Mouse Wireless,Acessórios,Nordeste,434.88
2023-06-21,4184.59,2,Notebook Pro X,Eletrônicos,Sul,568.35
2023-06-21,19832.49,4,Headset Pro,Eletrônicos,Nordeste,5587.0
2023-06-21,10558.14,3,Notebook Pro X,Eletrônicos,Nordeste,3432.09
2023-06-21,1608.64,1,Mesa Escritório,Home Office,Norte,497.69
2023-06-21,18940.12,4,Mesa Escritório,Home Office,Sul,3294.75
2023-06-21,15224.15,4,Teclado Mecânico,Acessórios,Sudeste,1833.24
2023-06-21,3342.99,1,Smart Monitor 27,Eletrônicos,Norte,863.92
2023-06-21,4535.19,2,Webcam HD,Eletrônicos,Nordeste,501.67
2023-06-22,4202.59,1,Teclado Mecânico,Acessórios,Centro-Oeste,554.08
2023-06-22,1518.85,2,Teclado Mecânico,Acessórios,Nordeste,187.74
2023-06-22,2357.28,1,Headset Pro,Eletrônicos,Sul,529.78
2023-06-22,606.83,1,Smart Monitor 27,Eletrônicos,Sul,121.67
2023-06-22,6049.73,4,Notebook Pro X,Eletrônicos,Sul,1056.86
2023-06-23,3589.47,1,Mouse Wireless,Acessórios,Centro-Oeste,678.95
2023-06-23,2478.8,3,Webcam HD,Eletrônicos,Centro-Oeste,304.95
2023-06-23,17082.55,4,Webcam HD,Eletrônicos,Nordeste,5797.95
2023-06-23,13512.18,3,Smart Monitor 27,Eletrônicos,Sudeste,3219.66
2023-06-23,8368.43,3,Smart Monitor 27,Eletrônicos,Sul,1631.8
2023-06-24,4824.26,4,Cadeira Gamer,Home Office,Sul,952.67
2023-06-24,1643.1,1,Webcam HD,Eletrônicos,Sul,204.01
2023-06-24,12496.93,3,Teclado Mecânico,Acessórios,Sul,4301.42
2023-06-24,8118.51,3,Mouse Wireless,Acessórios,Centro-Oeste,2584.97
2023-06-24,13402.38,3,Notebook Pro X,Eletrônicos,Nordeste,2894.29
2023-06-24,5106.03,3,Notebook Pro X,Eletrônicos,Sudeste,900.89
2023-06-24,2496.28,1,Cadeira Gamer,Home Office,Centro-Oeste,786.05
2023-06-24,6578.69,4,Mouse Wireless,Acessórios,Nordeste,876.96
2023-06-24,11156.04,3,Smart Monitor 27,Eletrônicos,Norte,2974.8
2023-06-25,1358.04,1,Mesa Escritório,Home Office,Nordeste,408.8
2023-06-25,7649.4,3,Headset Pro,Eletrônicos,Sul,2161.43
2023-06-25,3923.7,1,Headset Pro,Eletrônicos,Centro-Oeste,1053.22
2023-06-25,1494.25,1,Teclado Mecânico,Acessórios,Sudeste,314.93
2023-06-25,4002.89,1,Cadeira Gamer,Home Office,Sul,633.0
2023-06-25,2860.78,4,Smart Monitor 27,Eletrônicos,Nordeste,975.15
2023-06-25,5932.34,4,Headset Pro,Eletrônicos,Norte,1035.31
2023-06-25,2752.73,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,334.48
2023-06-26,2467.48,4,Cadeira Gamer,Home Office,Nordeste,607.98
